aliases,avg_confidence,confidence_values,evidence_texts,fusion_status,id,label,mention_count,name,needs_review,normalized_name,rationales,source_cases,source_entity_ids,source_span_ids,vote_summaries
"['吊车前倾导致钢筋急速落地', '吊车超重前倾导致钢筋急速落地']",0.0,[],"['突然，吊车前倾，吊车臂杆钩同吊起的钢筋急速落地。', '吊车前倾，吊车臂杆钩同吊起的钢筋急速落地']",canonical,AccidentProcess:canonical:abacafd4a1b3a2d24471b29ce38fd6e0,AccidentProcess,2,吊车前倾导致钢筋急速落地,False,吊车前倾导致钢筋急速落地,"['事故发生过程中吊车前倾导致钢筋急速落地，直接造成伤害。', '原文清晰描述了吊车前倾直接导致钢筋急速落地的事故演化过程。']","['HCA-b6aa34abf5', 'HCA-2a1efca310']","['AccidentProcess:abacafd4a1b3a2d24471b29ce38fd6e0', 'AccidentProcess:703027bf709a0501969549f9f930d4ba']",['事故经过段落'],"['{""vote_count"": 3, ""yes"": 3, ""no"": 0, ""margin"": 3, ""min_vote_margin"": 1}']"
"['钢丝绳捆扎受力点不在中心点', '钢丝绳捆扎钢筋受力点不在中心点']",0.0,[],"['由于钢丝绳捆扎钢筋的受力点不在中心点，钢筋吊起产生一头高一头低。', '钢丝绳捆扎钢筋的受力点不在中心点，钢筋吊起产生一头高一头低']",canonical,UnsafeObjectState:canonical:0a760cf24b9a2a41e53716b29c337253,UnsafeObjectState,2,钢丝绳捆扎受力点不在中心点,False,钢丝绳捆扎受力点不在中心点,"['钢筋捆扎受力点不在中心点，导致吊装不稳，增加事故风险。', '钢筋捆扎不当导致吊起时一头高一头低，增加了吊车前倾的风险。']","['HCA-b6aa34abf5', 'HCA-2a1efca310']","['UnsafeObjectState:0a760cf24b9a2a41e53716b29c337253', 'UnsafeObjectState:e2b474c3655ebe974cf63a996fbfe6de']","['事故经过段落', '案例03']",[]
['孙进入起吊区域'],,[],['孙安全意识淡薄，不注意周围环境，盲目地进入起重作业危险区域。'],canonical,UnsafeAction:canonical:8b4d4a2076d733291aa7eded8c1bab30,UnsafeAction,,孙进入起吊区域,False,孙进入起吊区域,['实习技术员孙未注意周围环境，盲目进入起吊危险区域，直接导致伤亡。'],['HCA-b6aa34abf5'],['UnsafeAction:8b4d4a2076d733291aa7eded8c1bab30'],['事故原因段落'],[]
['李盲目超重起吊'],,[],['李对起吊钢筋重量估计不足，吊臂在周转中倾角负荷不清，超重盲目起吊。'],canonical,UnsafeAction:canonical:e0d266a1e1633680c854871454ad145f,UnsafeAction,,李盲目超重起吊,False,李盲目超重起吊,['吊车驾驶员李对钢筋重量估计不足，盲目超重起吊，导致吊车前倾。'],['HCA-b6aa34abf5'],['UnsafeAction:e0d266a1e1633680c854871454ad145f'],['事故原因段落'],[]
['新入场职工安全生产知识教育'],,[],['做好对新入场职工的安全生产知识的教育工作。'],canonical,PreventiveMeasure:canonical:bb009e0c705b01bcaa278508307d022e,PreventiveMeasure,,新入场职工安全生产知识教育,False,新入场职工安全生产知识教育,['建议对新入场职工进行安全生产知识教育，以提高安全意识。'],['HCA-b6aa34abf5'],['PreventiveMeasure:bb009e0c705b01bcaa278508307d022e'],['事故预防措施段落'],[]
"['起重作业人员严格培训和持证上岗', '起重作业人员需持证上岗']",0.0,[],"['起重作业人员必须经过严格的培训学习，取得操作证后才能上岗。', '从事起重作业人员必须具备有操作证的职工进行作业。']",canonical,PreventiveMeasure:canonical:5f0585fa7572f0aae4d969075340839d,PreventiveMeasure,2,起重作业人员严格培训和持证上岗,False,起重作业人员严格培训和持证上岗,"['建议起重作业人员经过严格培训并取得操作证后才能上岗，以减少违章操作。', '预防措施建议起重作业人员必须持证上岗，以确保作业安全。']","['HCA-b6aa34abf5', 'HCA-684d2aa819']","['PreventiveMeasure:5f0585fa7572f0aae4d969075340839d', 'PreventiveMeasure:7673816dc111c8e86a4768cf3389f2e4']","['事故预防措施段落', '案例026']",[]
"['违章盲目超重起吊', '驾驶员违章盲目超重起吊']",0.0,[],"['驾驶员违章盲目超重起吊', '驾驶员违章盲目超重起吊。']",canonical,UnsafeAction:canonical:a105b0b4d8b9c42c74923fce5fe514e9,UnsafeAction,2,违章盲目超重起吊,True,违章盲目超重起吊,"['原文明确指出驾驶员实施了违章超重起吊行为，该行为直接导致吊车前倾和钢筋坠落事故。', '主要原因之一，驾驶员未正确估计钢筋重量，盲目超重起吊，导致吊车前倾。']","['HCA-b6aa34abf5', 'HCA-fa34d0e640']","['UnsafeAction:a105b0b4d8b9c42c74923fce5fe514e9', 'UnsafeAction:cc6d57fe39f09ac9578fe809cfab1d03']",['事故原因'],"['{""vote_count"": 3, ""yes"": 3, ""no"": 0, ""margin"": 3, ""min_vote_margin"": 1}']"
['违章盲目超重起吊'],,[],['驾驶员违章盲目超重起吊'],canonical,SafetyCapabilityDefect:canonical:a57dec51f1807f3d13f5d74cd1b89543,SafetyCapabilityDefect,,违章盲目超重起吊,False,违章盲目超重起吊,['原文明确指出驾驶员存在违章盲目超重起吊行为，属于不良安全习惯的表现。'],['HCA-b6aa34abf5'],['SafetyCapabilityDefect:a57dec51f1807f3d13f5d74cd1b89543'],[],"['{""vote_count"": 3, ""yes"": 3, ""no"": 0, ""margin"": 3, ""min_vote_margin"": 1}']"
['盲目超重起吊'],,[],['李对起吊钢筋重量估计不足，吊臂在周转中倾角负荷不清，超重盲目起吊'],canonical,SafetyCapabilityDefect:canonical:f250c409af0760920aeb2754b19bf7b2,SafetyCapabilityDefect,,盲目超重起吊,True,盲目超重起吊,['驾驶员未按规程作业，盲目超重起吊属于不良安全习惯或习惯性违章行为。'],['HCA-b6aa34abf5'],['SafetyCapabilityDefect:f250c409af0760920aeb2754b19bf7b2'],[],"['{""vote_count"": 3, ""yes"": 3, ""no"": 0, ""margin"": 3, ""min_vote_margin"": 1}']"
['安全生产知识教育和起重作业培训'],,[],['做好对新入场职工的安全生产知识的教育工作；起重作业人员必须经过严格的培训学习，取得操作证后才能上岗。'],canonical,PreventiveMeasure:canonical:aa1455f0fbf1675e7240f889e2ca1a93,PreventiveMeasure,,安全生产知识教育和起重作业培训,False,安全生产知识教育和起重作业培训,['原文明确提出了通过安全教育和培训来预防类似事故的措施，符合防控措施的定义。'],['HCA-b6aa34abf5'],['PreventiveMeasure:aa1455f0fbf1675e7240f889e2ca1a93'],[],"['{""vote_count"": 3, ""yes"": 3, ""no"": 0, ""margin"": 3, ""min_vote_margin"": 1}']"
"['违章行为导致挤压事故', '违章行为导致挤压']",,[],[],canonical,AccidentCase:canonical:95911ea9fc1e8684547aa5c5bc0f5ea2,AccidentCase,,违章行为导致挤压事故,False,违章行为导致挤压事故,[],['HCA-87f5a27565'],['AccidentCase:HCA-87f5a27565'],[],[]
['违章作业与违章指挥'],,[],['唐和郭检修桥机故障时，采用了边运行、边检查的工作方法，违背了这两条规定。'],canonical,UnsafeAction:canonical:ae78621535fd7c334cd4299d9c75042d,UnsafeAction,,违章作业与违章指挥,False,违章作业与违章指挥,['直接导致事故发生的人的不安全行为，包括边运行边检修桥机和指派无证人员操作桥机。'],['HCA-87f5a27565'],['UnsafeAction:ae78621535fd7c334cd4299d9c75042d'],['事故原因-直接原因'],[]
['桥机故障'],,[],['桥机司机孙向起重工郭反映：“大车行走轮有异常声（啃轨声）。”'],canonical,UnsafeObjectState:canonical:5808d2ad47ab1ad695c7e0fc3d03e741,UnsafeObjectState,,桥机故障,False,桥机故障,['桥机存在啃轨声等故障，需检修，但未及时处理，导致事故发生。'],['HCA-87f5a27565'],['UnsafeObjectState:5808d2ad47ab1ad695c7e0fc3d03e741'],['事故经过'],[]
"['桥机设计与制造缺陷', '桥机设计与制造']",,[],['本台桥机是从大连起重机器厂购买的设计图纸，由修配厂自己加工、制造、安装的。'],canonical,EngineeringObject:canonical:f01679e152a9ed98249454d7accaf111,EngineeringObject,,桥机设计与制造,False,桥机设计与制造,['桥机由修配厂加工制造，零部件性能难以保证，故障频率较高，增加了事故风险。'],['HCA-87f5a27565'],['EngineeringObject:ab73a7a6c7f0a3179062282f02137686'],['事故原因-间接原因'],[]
['安全生产观念淡薄'],,[],['唐在检查判断故障时，竟越出安全栏杆，站在轨道刮泥板上（危险部位）。'],canonical,SafetyCultureDefect:canonical:4f991c4bf3f62d3060d2813e2fe6271a,SafetyCultureDefect,,安全生产观念淡薄,False,安全生产观念淡薄,['作业人员缺乏自我保护意识，冒险行为导致事故发生。'],['HCA-87f5a27565'],['SafetyCultureDefect:4f991c4bf3f62d3060d2813e2fe6271a'],['事故原因-间接原因'],[]
['桥机检修安全措施缺失'],,[],['桥机出故障以后，没有及时提出检修方案和检修安全措施。'],canonical,SafetyManagementDefect:canonical:3b32f5dd1d72613269b0bbd2ac81847b,SafetyManagementDefect,,桥机检修安全措施缺失,False,桥机检修安全措施缺失,['桥机故障后未及时提出检修方案和安全措施，导致检修过程中的风险未被有效控制。'],['HCA-87f5a27565'],['SafetyManagementDefect:3b32f5dd1d72613269b0bbd2ac81847b'],['事故原因-间接原因'],[]
['无证驾驶桥机'],,[],['郭是起重信号工，不是桥机司机，没有参加过桥机操作技术培训，也无操作证。'],canonical,SafetyCapabilityDefect:canonical:3282b9f1df09390893506df5b7c6652a,SafetyCapabilityDefect,,无证驾驶桥机,False,无证驾驶桥机,['起重信号工郭未经过桥机操作技术培训，也无操作证，违章操作桥机。'],['HCA-87f5a27565'],['SafetyCapabilityDefect:3282b9f1df09390893506df5b7c6652a'],['事故原因-直接原因'],[]
"['桥机运行时检修', '桥机检修']",0.0,[],"['“天车运行时，严禁检修和调整机件”。', '23日8时过，作业人员D到起重机作业人员E说:“你与我去检修St桥机，其他人员配合20t桥机干活”。']",canonical,ConstructionActivity:canonical:1643560e9f8eb811cf5753774da091be,ConstructionActivity,2,桥机运行时检修,False,桥机运行时检修,"['桥机在运行状态下进行检修，违反安全规程，直接导致事故发生。', '桥机检修是事故发生时的主要施工活动，涉及不安全操作。']","['HCA-87f5a27565', 'HCA-e9280ea9b4']","['ConstructionActivity:1643560e9f8eb811cf5753774da091be', 'ConstructionActivity:c97f5c77f0e691939c8cc8e8f3d437b1']","['事故原因-直接原因', '案例15']",[]
['失血性休克、腹主动脉破裂、十二指肠横断'],,[],['经医生检查诊断，唐的伤情为：失血性休克、腹主动脉破裂、十二指肠横断。'],canonical,Consequence:canonical:f56b51653667abeb8c15db95ba5aeada,Consequence,,失血性休克、腹主动脉破裂、十二指肠横断,False,失血性休克、腹主动脉破裂、十二指肠横断,['事故造成的直接伤害，最终导致人员死亡。'],['HCA-87f5a27565'],['Consequence:f56b51653667abeb8c15db95ba5aeada'],['事故经过'],[]
['杜绝违章作业、违章指挥、无证驾驶、无证操作'],,[],['杜绝违章作业、违章指挥、无证驾驶、无证操作。'],canonical,PreventiveMeasure:canonical:bf29a80c3aafc1409902d68fd5715446,PreventiveMeasure,,杜绝违章作业、违章指挥、无证驾驶、无证操作,False,杜绝违章作业、违章指挥、无证驾驶、无证操作,['针对事故原因提出的预防措施，旨在减少类似事故发生。'],['HCA-87f5a27565'],['PreventiveMeasure:bf29a80c3aafc1409902d68fd5715446'],['事故预防措施'],[]
['加大安全培训教育力度'],,[],['加大安全培训教育力度。'],canonical,PreventiveMeasure:canonical:e2079e70d658709eaa07a807d078135a,PreventiveMeasure,,加大安全培训教育力度,False,加大安全培训教育力度,['通过加强安全培训教育，提高人员安全意识和技能，减少事故发生。'],['HCA-87f5a27565'],['PreventiveMeasure:e2079e70d658709eaa07a807d078135a'],['事故预防措施'],[]
['桥机无安全栏杆'],,[],['桥机走廊、端梁，包括上下爬梯，都没有栏杆或扶手'],canonical,UnsafeObjectState:canonical:e6f2132e20083715e2b816ace1df4f4c,UnsafeObjectState,,桥机无安全栏杆,False,桥机无安全栏杆,['事故文本明确指出桥机缺少安全栏杆或扶手，属于物的不安全状态，且与事故发生直接相关。'],['HCA-87f5a27565'],['UnsafeObjectState:e6f2132e20083715e2b816ace1df4f4c'],[],"['{""vote_count"": 3, ""yes"": 3, ""no"": 0, ""margin"": 3, ""min_vote_margin"": 1}']"
['桥机操作技术培训不足'],,[],['郭是起重信号工，不是桥机司机，没有参加过桥机操作技术培训，也无操作证'],canonical,SafetyCapabilityDefect:canonical:8348734c7c42bde80f18817a5e4db1a6,SafetyCapabilityDefect,,桥机操作技术培训不足,False,桥机操作技术培训不足,['原文明确指出郭未接受桥机操作技术培训且无操作证，属于安全知识不足。'],['HCA-87f5a27565'],['SafetyCapabilityDefect:8348734c7c42bde80f18817a5e4db1a6'],[],"['{""vote_count"": 3, ""yes"": 3, ""no"": 0, ""margin"": 3, ""min_vote_margin"": 1}']"
['违章作业与违章指挥'],,[],['唐和郭检修桥机故障时，采用了边运行、边检查的工作方法，违背了《安全规程》规定。'],canonical,SafetyCapabilityDefect:canonical:51ca4240f3269d1182795eb9932098d8,SafetyCapabilityDefect,,违章作业与违章指挥,False,违章作业与违章指挥,['原文明确指出唐和郭在检修桥机时采用了违章作业和指挥的方式，且行为违背安全规程，属于不良安全习惯。'],['HCA-87f5a27565'],['SafetyCapabilityDefect:51ca4240f3269d1182795eb9932098d8'],[],"['{""vote_count"": 3, ""yes"": 3, ""no"": 0, ""margin"": 3, ""min_vote_margin"": 1}']"
['安全生产观念淡薄'],,[],['安全生产观念淡薄，缺乏自我保护意识'],canonical,SafetyCapabilityDefect:canonical:ecabd842e8c9ac1b8a781f9ecf63658a,SafetyCapabilityDefect,,安全生产观念淡薄,False,安全生产观念淡薄,['原文明确指出唐的冒险行为是安全生产观念淡薄和缺乏自我保护意识的表现，符合安全意识薄弱的定义。'],['HCA-87f5a27565'],['SafetyCapabilityDefect:ecabd842e8c9ac1b8a781f9ecf63658a'],[],"['{""vote_count"": 3, ""yes"": 3, ""no"": 0, ""margin"": 3, ""min_vote_margin"": 1}']"
"['检修方案和安全措施缺失', '检修安全技术措施缺失', '检修安全措施缺失']",0.0,[],"['桥机出故障以后，没有及时提出检修方案和检修安全措施', '检修时应有安全技术措施', '5t桥机出故障以后，没有及时提出检修方案和检修安全措施']",canonical,SafetyManagementDefect:canonical:2d261b39d8c1bfb9de67452d8094ffaa,SafetyManagementDefect,3,检修方案和安全措施缺失,True,检修方案和安全措施缺失,"['原文明确指出未提出检修方案和安全措施，属于方案缺陷。', '事故改进措施明确指出检修时应有安全技术措施，表明方案或技术措施存在缺失。', '事故文本明确指出未及时提出检修方案和安全措施，属于安全责任未落实的管理缺陷。']","['HCA-87f5a27565', 'HCA-e9280ea9b4', 'HCA-805835d185']","['SafetyManagementDefect:2d261b39d8c1bfb9de67452d8094ffaa', 'SafetyManagementDefect:c61baad928d173b2783060f65cd12d33', 'SafetyManagementDefect:ab70adf5d979d5dcb674ca612f595413']",[],"['{""vote_count"": 3, ""yes"": 3, ""no"": 0, ""margin"": 3, ""min_vote_margin"": 1}']"
['无证驾驶'],,[],['郭是起重信号工，不是桥机司机，没有参加过桥机操作技术培训，也无操作证'],canonical,SafetyManagementDefect:canonical:0653f023c1bc8e615e1a4cce9a7ce736,SafetyManagementDefect,,无证驾驶,False,无证驾驶,['原文明确指出郭未参加桥机操作技术培训且无操作证，属于安全教育培训不足。'],['HCA-87f5a27565'],['SafetyManagementDefect:0653f023c1bc8e615e1a4cce9a7ce736'],[],"['{""vote_count"": 3, ""yes"": 3, ""no"": 0, ""margin"": 3, ""min_vote_margin"": 1}']"
"['桥机运行导致挤压', '桥机启动导致挤压']",0.0,[],"['桥机即刻向左行走。大约走了70~80m，唐的后背碰在混凝土立柱上，前胸又被端梁端头顶撞，造成挤压事故。', '桥机即刻向左行走。大约走了70-80cm，唐的后背碰在混凝工立柱上，前胸又被端梁端头顶撞，造成挤压事故。']",canonical,AccidentProcess:canonical:41f0e0841d1a1274816a017cd9fdb1b4,AccidentProcess,2,桥机运行导致挤压,False,桥机运行导致挤压,"['原文清晰描述了桥机运行导致人员被挤压的过程，符合事故演化过程节点的定义。', '原文清晰描述了桥机启动后唐被挤压的过程，符合事故演化节点定义。']","['HCA-87f5a27565', 'HCA-e9280ea9b4']","['AccidentProcess:41f0e0841d1a1274816a017cd9fdb1b4', 'AccidentProcess:1d360413f6a12aa3fc31567c188da8c2']",[],"['{""vote_count"": 3, ""yes"": 3, ""no"": 0, ""margin"": 3, ""min_vote_margin"": 1}']"
